,GHI (W.m-2),DHI (W.m-2),Ambient Temperature (Deg C),Relative Humidity (%),wind velocity (m.s-1),wind direction (deg)
2024-01-02 01:40:00+00:00,3.4,2.175,3.931,95.9,3.09,100.3
2024-01-02 01:45:00+00:00,3.966,2.7910000000000004,3.926,96.0,2.987,104.5
2024-01-02 01:50:00+00:00,3.772,2.6319999999999997,3.925,96.0,3.531,108.0
2024-01-02 01:55:00+00:00,3.411,2.276,3.9360000000000004,96.0,3.3480000000000003,105.9
2024-01-02 02:00:00+00:00,3.324,1.9909999999999999,3.943,96.0,3.548,103.9
2024-01-02 02:05:00+00:00,3.438,2.086,3.9419999999999997,96.0,3.549,105.6
2024-01-02 02:10:00+00:00,3.49,2.1630000000000003,3.937,95.9,3.8169999999999997,108.8
2024-01-02 02:15:00+00:00,3.0869999999999997,1.969,3.929,95.9,3.4610000000000003,106.3
2024-01-02 02:20:00+00:00,3.321,2.016,3.908,95.8,3.327,107.3
2024-01-02 02:25:00+00:00,3.612,2.407,3.891,95.9,3.7680000000000002,106.7
2024-01-02 02:30:00+00:00,3.927,2.66,3.8539999999999996,95.8,3.475,108.1
2024-01-02 02:35:00+00:00,3.645,2.371,3.8139999999999996,95.9,3.52,106.7
2024-01-02 02:40:00+00:00,4.098,2.7939999999999996,3.7969999999999997,95.7,3.678,109.5
2024-01-02 02:45:00+00:00,3.613,2.3819999999999997,3.781,95.6,3.358,105.4
2024-01-02 02:50:00+00:00,3.715,2.5380000000000003,3.7569999999999997,95.6,3.283,101.1
2024-01-02 02:55:00+00:00,3.745,2.477,3.735,95.5,3.3789999999999996,103.6
2024-01-02 03:00:00+00:00,3.7539999999999996,2.461,3.717,95.5,3.5010000000000003,105.2
2024-01-02 03:05:00+00:00,3.912,2.653,3.695,95.5,2.9610000000000003,101.5
2024-01-02 03:10:00+00:00,3.483,2.299,3.6860000000000004,95.5,3.281,104.7
2024-01-02 03:15:00+00:00,3.636,2.465,3.659,95.5,3.553,106.9
2024-01-02 03:20:00+00:00,3.715,2.4730000000000003,3.64,95.4,2.9360000000000004,106.9
2024-01-02 03:25:00+00:00,3.698,2.519,3.628,95.4,3.1,106.7
2024-01-02 03:30:00+00:00,3.779,2.502,3.6189999999999998,95.3,2.9389999999999996,107.8
2024-01-02 03:35:00+00:00,3.622,2.346,3.597,95.3,3.661,113.4
2024-01-02 03:40:00+00:00,3.846,2.6489999999999996,3.565,95.4,2.915,113.1
2024-01-02 03:45:00+00:00,3.9989999999999997,2.736,3.5469999999999997,95.4,3.239,114.3
2024-01-02 03:50:00+00:00,3.21,2.0709999999999997,3.531,95.4,3.227,107.0
2024-01-02 03:55:00+00:00,3.9560000000000004,2.676,3.5069999999999997,95.4,3.555,112.0
2024-01-02 04:00:00+00:00,3.162,2.011,3.4989999999999997,95.5,3.202,112.1
2024-01-02 04:05:00+00:00,3.5380000000000003,2.231,3.4810000000000003,95.6,3.603,113.2
2024-01-02 04:10:00+00:00,3.71,2.53,3.478,95.6,3.195,111.4
2024-01-02 04:15:00+00:00,3.3089999999999997,2.23,3.4739999999999998,95.7,3.63,106.7
2024-01-02 04:20:00+00:00,3.8,2.61,3.487,95.8,3.72,111.3
2024-01-02 04:25:00+00:00,3.161,2.016,3.492,95.9,3.6180000000000003,105.3
2024-01-02 04:30:00+00:00,3.557,2.46,3.4989999999999997,95.9,3.4210000000000003,110.3
2024-01-02 04:35:00+00:00,3.3760000000000003,2.114,3.5010000000000003,95.9,4.001,112.1
2024-01-02 04:40:00+00:00,3.708,2.497,3.5010000000000003,95.8,3.766,113.7
2024-01-02 04:45:00+00:00,4.176,2.8339999999999996,3.498,95.9,3.39,107.0
2024-01-02 04:50:00+00:00,3.6439999999999997,2.318,3.48,95.9,3.6180000000000003,109.6
2024-01-02 04:55:00+00:00,3.483,2.2769999999999997,3.466,95.8,3.438,103.4
2024-01-02 05:00:00+00:00,3.415,2.15,3.448,95.8,3.239,105.8
2024-01-02 05:05:00+00:00,3.872,2.485,3.435,95.7,3.215,114.5
2024-01-02 05:10:00+00:00,3.8310000000000004,2.535,3.415,95.6,2.9760000000000004,108.9
2024-01-02 05:15:00+00:00,4.043,2.7289999999999996,3.3680000000000003,95.6,3.517,114.5
2024-01-02 05:20:00+00:00,4.102,2.698,3.307,95.5,3.787,110.6
2024-01-02 05:25:00+00:00,3.8789999999999996,2.633,3.272,95.5,3.562,112.3
2024-01-02 05:30:00+00:00,3.786,2.492,3.235,95.5,3.147,105.5
2024-01-02 05:35:00+00:00,3.8739999999999997,2.498,3.1860000000000004,95.4,3.197,104.4
2024-01-02 05:40:00+00:00,3.742,2.6510000000000002,3.127,95.5,3.4530000000000003,105.7
2024-01-02 05:45:00+00:00,3.891,2.62,3.077,95.5,3.585,107.8
2024-01-02 05:50:00+00:00,4.333,3.0469999999999997,3.034,95.4,3.873,104.4
2024-01-02 05:55:00+00:00,3.5989999999999998,2.445,3.0210000000000004,95.4,3.8310000000000004,96.0
2024-01-02 06:00:00+00:00,3.925,2.491,2.998,95.4,4.0280000000000005,103.4
2024-01-02 06:05:00+00:00,3.923,2.417,2.975,95.3,3.585,96.3
2024-01-02 06:10:00+00:00,3.955,2.648,2.9330000000000003,95.3,3.355,97.1
2024-01-02 06:15:00+00:00,4.237,2.94,2.88,95.4,4.107,95.8
2024-01-02 06:20:00+00:00,3.615,2.411,2.86,95.5,3.8339999999999996,98.8
2024-01-02 06:25:00+00:00,3.7939999999999996,2.459,2.8560000000000003,95.5,3.8939999999999997,94.3
2024-01-02 06:30:00+00:00,3.5789999999999997,2.336,2.863,95.6,3.57,97.5
2024-01-02 06:35:00+00:00,3.523,2.381,2.8760000000000003,95.7,3.7119999999999997,97.7
2024-01-02 06:40:00+00:00,3.502,2.249,2.88,95.7,4.823,95.4
2024-01-02 06:45:00+00:00,3.8160000000000003,2.476,2.878,95.7,3.668,94.8
2024-01-02 06:50:00+00:00,3.745,2.404,2.877,95.8,4.055,97.7
2024-01-02 06:55:00+00:00,3.694,2.3890000000000002,2.878,95.8,3.667,99.0
2024-01-02 07:00:00+00:00,3.662,2.4459999999999997,2.877,95.7,4.198,98.1
2024-01-02 07:05:00+00:00,3.347,2.0269999999999997,2.89,95.6,3.792,96.6
2024-01-02 07:10:00+00:00,3.845,2.49,2.8680000000000003,95.6,3.81,102.5
2024-01-02 07:15:00+00:00,3.698,2.589,2.8480000000000003,95.5,3.6310000000000002,103.3
2024-01-02 07:20:00+00:00,3.449,2.318,2.8280000000000003,95.4,3.784,97.3
2024-01-02 07:25:00+00:00,4.504,3.198,2.7739999999999996,95.4,4.173,98.2
2024-01-02 07:30:00+00:00,3.747,2.519,2.742,95.5,3.516,97.2
2024-01-02 07:35:00+00:00,4.093,2.696,2.7230000000000003,95.5,3.938,99.7
2024-01-02 07:40:00+00:00,3.721,2.3890000000000002,2.7260000000000004,95.5,4.234,96.1
2024-01-02 07:45:00+00:00,3.812,2.555,2.7260000000000004,95.4,4.127,95.9
2024-01-02 07:50:00+00:00,4.112,2.859,2.7119999999999997,95.5,4.913,95.8
2024-01-02 07:55:00+00:00,4.561,3.156,2.7119999999999997,95.5,4.248,99.3
2024-01-02 08:00:00+00:00,4.1610000000000005,2.931,2.715,95.6,4.093,99.2
2024-01-02 08:05:00+00:00,4.8660000000000005,3.386,2.7039999999999997,95.6,4.327,96.2
2024-01-02 08:10:00+00:00,5.598,4.189,2.705,95.5,4.099,99.9
2024-01-02 08:15:00+00:00,6.479,5.113,2.68,95.5,4.726,101.5
2024-01-02 08:20:00+00:00,7.496,5.992999999999999,2.659,95.3,4.313,103.3
2024-01-02 08:25:00+00:00,8.09,6.593999999999999,2.648,95.1,4.783,102.0
2024-01-02 08:30:00+00:00,8.95,7.502999999999999,2.609,95.0,4.359,101.3
2024-01-02 08:35:00+00:00,9.79,8.12,2.583,94.9,4.746,99.9
2024-01-02 08:40:00+00:00,10.79,9.59,2.553,94.9,4.478,101.9
2024-01-02 08:45:00+00:00,11.85,10.65,2.523,94.9,4.856,101.4
2024-01-02 08:50:00+00:00,13.45,12.19,2.501,94.9,3.905,99.2
2024-01-02 08:55:00+00:00,14.69,13.26,2.485,94.9,3.6260000000000003,103.0
2024-01-02 09:00:00+00:00,15.54,14.07,2.48,94.9,4.7410000000000005,103.3
2024-01-02 09:05:00+00:00,16.8,15.21,2.456,95.0,4.727,106.6
2024-01-02 09:10:00+00:00,16.92,15.34,2.44,95.1,4.846,97.7
2024-01-02 09:15:00+00:00,17.15,15.74,2.4330000000000003,95.2,4.747,102.7
2024-01-02 09:20:00+00:00,18.17,16.77,2.428,95.2,4.413,102.6
2024-01-02 09:25:00+00:00,18.58,17.32,2.412,95.2,4.465,96.5
2024-01-02 09:30:00+00:00,22.11,20.78,2.401,95.1,3.9360000000000004,100.5
2024-01-02 09:35:00+00:00,26.74,25.32,2.414,94.8,4.7589999999999995,102.3
2024-01-02 09:40:00+00:00,28.92,27.62,2.439,94.4,4.556,97.5
2024-01-02 09:45:00+00:00,28.76,27.26,2.419,94.4,4.573,102.0
2024-01-02 09:50:00+00:00,25.3,24.07,2.391,94.5,4.156000000000001,94.6
2024-01-02 09:55:00+00:00,20.73,19.44,2.351,94.6,5.202000000000001,95.9
2024-01-02 10:00:00+00:00,21.73,20.51,2.343,94.5,4.008,98.2
2024-01-02 10:05:00+00:00,23.69,22.47,2.326,94.5,4.781000000000001,100.1
2024-01-02 10:10:00+00:00,25.7,24.34,2.331,94.4,4.296,102.2
2024-01-02 10:15:00+00:00,25.56,24.09,2.339,94.3,4.4719999999999995,98.7
2024-01-02 10:20:00+00:00,22.32,20.7,2.316,94.3,5.817,98.9
2024-01-02 10:25:00+00:00,23.19,21.76,2.3040000000000003,94.2,4.229,100.9
2024-01-02 10:30:00+00:00,24.4,22.98,2.285,94.1,4.777,100.7
2024-01-02 10:35:00+00:00,27.61,26.31,2.261,94.2,4.168,99.1
2024-01-02 10:40:00+00:00,37.24,35.79,2.241,93.7,4.0889999999999995,99.5
2024-01-02 10:45:00+00:00,31.37,29.81,2.2159999999999997,93.8,4.385,98.5
2024-01-02 10:50:00+00:00,32.37,31.16,2.206,93.8,4.707,100.8
2024-01-02 10:55:00+00:00,37.34,36.04,2.202,93.4,4.92,101.4
2024-01-02 11:00:00+00:00,41.76,40.18,2.174,93.4,4.246,101.1
2024-01-02 11:05:00+00:00,38.01,36.71,2.122,93.4,4.927,102.4
2024-01-02 11:10:00+00:00,38.99,37.68,2.141,93.3,4.111000000000001,99.9
2024-01-02 11:15:00+00:00,39.22,37.74,2.131,93.3,5.428,103.7
2024-01-02 11:20:00+00:00,31.64,30.29,2.0980000000000003,93.4,4.404,101.1
2024-01-02 11:25:00+00:00,30.87,29.61,2.079,93.3,4.63,99.6
2024-01-02 11:30:00+00:00,34.43,32.84,2.0140000000000002,93.6,5.535,101.6
2024-01-02 11:35:00+00:00,37.66,36.34,1.97,93.5,5.777,103.4
2024-01-02 11:40:00+00:00,34.19,32.77,1.953,93.6,5.357,102.2
2024-01-02 11:45:00+00:00,34.65,32.9,1.984,93.4,5.559,101.9
2024-01-02 11:50:00+00:00,30.87,29.47,1.9669999999999999,93.2,4.8580000000000005,100.6
2024-01-02 11:55:00+00:00,24.22,23.08,1.9669999999999999,93.0,4.479,102.4
2024-01-02 12:00:00+00:00,21.16,19.63,1.95,92.8,5.222,100.6
2024-01-02 12:05:00+00:00,19.43,18.13,1.923,92.9,5.193,101.5
2024-01-02 12:10:00+00:00,18.07,16.79,1.9,92.8,5.379,106.3
2024-01-02 12:15:00+00:00,18.54,17.23,1.8719999999999999,92.6,5.1610000000000005,105.9
2024-01-02 12:20:00+00:00,22.4,20.95,1.86,92.4,5.004,104.6
2024-01-02 12:25:00+00:00,29.93,28.56,1.8359999999999999,92.3,5.541,104.4
2024-01-02 12:30:00+00:00,33.16,31.69,1.705,92.5,5.622999999999999,101.9
2024-01-02 12:35:00+00:00,28.32,26.84,1.5930000000000002,92.9,5.19,103.1
2024-01-02 12:40:00+00:00,29.7,28.26,1.581,93.1,5.854,104.0
2024-01-02 12:45:00+00:00,33.83,32.56,1.646,92.9,4.511,101.1
2024-01-02 12:50:00+00:00,32.85,31.43,1.6769999999999998,92.7,4.984,102.8
2024-01-02 12:55:00+00:00,25.66,24.39,1.661,92.8,5.92,99.1
2024-01-02 13:00:00+00:00,18.32,16.92,1.652,92.8,5.572,101.5
2024-01-02 13:05:00+00:00,16.42,14.88,1.6,92.7,5.2379999999999995,98.4
2024-01-02 13:10:00+00:00,15.96,14.35,1.53,92.9,5.999,100.3
2024-01-02 13:15:00+00:00,12.33,10.94,1.445,92.8,5.376,102.8
2024-01-02 13:20:00+00:00,9.98,8.41,1.393,93.0,5.5489999999999995,100.6
2024-01-02 13:25:00+00:00,10.22,8.61,1.3419999999999999,93.0,5.591,100.6
2024-01-02 13:30:00+00:00,9.95,8.46,1.2990000000000002,93.2,5.744,100.7
2024-01-02 13:35:00+00:00,8.96,7.37,1.232,93.2,5.555,101.3
2024-01-02 13:40:00+00:00,9.28,7.77,1.213,93.1,5.692,98.8
2024-01-02 13:45:00+00:00,8.6,7.0120000000000005,1.209,93.1,5.646,99.8
2024-01-02 13:50:00+00:00,8.08,6.4270000000000005,1.187,93.1,5.24,97.7
2024-01-02 13:55:00+00:00,7.747000000000001,6.247999999999999,1.204,92.8,5.528,98.1
2024-01-02 14:00:00+00:00,7.153,5.68,1.197,92.8,5.456,98.9
2024-01-02 14:05:00+00:00,6.9270000000000005,5.574,1.189,92.8,5.399,101.3
2024-01-02 14:10:00+00:00,6.481,4.996,1.225,92.4,5.962999999999999,95.9
2024-01-02 14:15:00+00:00,6.0489999999999995,4.6160000000000005,1.256,92.0,5.5329999999999995,100.0
2024-01-02 14:20:00+00:00,6.2379999999999995,4.838,1.288,91.8,5.5360000000000005,100.1
2024-01-02 14:25:00+00:00,5.94,4.547,1.258,91.6,5.79,93.4
2024-01-02 14:30:00+00:00,5.206,3.762,1.252,91.2,5.568,95.7
2024-01-02 14:35:00+00:00,5.14,3.595,1.244,91.0,5.127999999999999,94.0
2024-01-02 14:40:00+00:00,5.067,3.637,1.22,90.9,4.998,91.0
2024-01-02 14:45:00+00:00,4.961,3.446,1.177,91.0,4.967,92.0
2024-01-02 14:50:00+00:00,4.474,3.123,1.146,91.0,4.863,90.8
2024-01-02 14:55:00+00:00,4.297,3.054,1.111,91.1,5.063,93.9
2024-01-02 15:00:00+00:00,4.225,3.011,1.088,91.1,5.112,93.0
2024-01-02 15:05:00+00:00,3.9810000000000003,2.695,1.089,91.0,4.8919999999999995,89.4
2024-01-02 15:10:00+00:00,4.4910000000000005,3.136,1.0590000000000002,90.6,4.797,85.5
2024-01-02 15:15:00+00:00,3.958,2.867,1.0659999999999998,90.3,5.761,84.6
2024-01-02 15:20:00+00:00,4.067,2.6010000000000004,1.057,90.3,5.237,85.9
2024-01-02 15:25:00+00:00,4.041,2.637,1.061,90.2,5.611000000000001,84.6
2024-01-02 15:30:00+00:00,3.911,2.48,1.041,90.1,4.953,84.3
2024-01-02 15:35:00+00:00,3.609,2.384,1.05,89.8,5.476,85.3
2024-01-02 15:40:00+00:00,3.6010000000000004,2.421,1.079,89.4,5.621,87.0
2024-01-02 15:45:00+00:00,3.77,2.412,1.055,89.5,4.614,91.7
2024-01-02 15:50:00+00:00,3.759,2.305,1.064,88.8,5.215,88.1
2024-01-02 15:55:00+00:00,3.3310000000000004,1.9809999999999999,1.102,88.3,6.207999999999999,89.3
2024-01-02 16:00:00+00:00,3.8510000000000004,2.592,1.087,88.5,5.1770000000000005,92.2
2024-01-02 16:05:00+00:00,3.582,2.273,1.06,88.4,4.808,90.4
2024-01-02 16:10:00+00:00,3.4339999999999997,2.1590000000000003,1.041,88.6,5.797999999999999,92.7
2024-01-02 16:15:00+00:00,3.72,2.408,1.035,88.1,6.084,93.8
2024-01-02 16:20:00+00:00,3.625,2.3080000000000003,1.0390000000000001,88.1,4.7,95.1
2024-01-02 16:25:00+00:00,3.978,2.695,1.0270000000000001,88.0,5.718999999999999,93.5
2024-01-02 16:30:00+00:00,3.384,2.09,1.024,88.1,5.723,93.7
2024-01-02 16:35:00+00:00,3.778,2.392,1.03,88.3,6.31,93.7
2024-01-02 16:40:00+00:00,3.6689999999999996,2.331,1.014,87.9,5.715,91.8
2024-01-02 16:45:00+00:00,3.409,2.202,1.041,87.5,5.237,93.4
2024-01-02 16:50:00+00:00,3.3360000000000003,2.09,1.043,87.4,5.725,92.2
2024-01-02 16:55:00+00:00,4.199,2.8930000000000002,1.015,87.8,5.603,92.0
2024-01-02 17:00:00+00:00,3.946,2.7239999999999998,0.9840000000000001,87.5,5.252000000000001,94.3
2024-01-02 17:05:00+00:00,4.303,2.8960000000000004,0.9790000000000001,87.0,4.337,92.2
2024-01-02 17:10:00+00:00,3.822,2.537,0.983,87.3,6.1579999999999995,92.0
2024-01-02 17:15:00+00:00,3.5239999999999996,1.9869999999999999,0.941,87.4,5.861000000000001,91.0
2024-01-02 17:20:00+00:00,3.9960000000000004,2.537,0.938,87.1,6.247999999999999,91.9
2024-01-02 17:25:00+00:00,3.73,2.374,0.9109999999999999,87.1,5.415,94.5
2024-01-02 17:30:00+00:00,3.6860000000000004,2.428,0.884,86.6,5.57,92.8
2024-01-02 17:35:00+00:00,3.492,2.3080000000000003,0.902,86.8,6.1610000000000005,95.7
2024-01-02 17:40:00+00:00,3.9819999999999998,2.562,0.88,87.0,6.1370000000000005,95.6
2024-01-02 17:45:00+00:00,4.015,2.7739999999999996,0.846,87.1,5.605,91.4
2024-01-02 17:50:00+00:00,3.6839999999999997,2.342,0.88,86.5,7.332999999999999,91.7
2024-01-02 17:55:00+00:00,3.7110000000000003,2.396,0.887,86.3,7.337999999999999,90.7
2024-01-02 18:00:00+00:00,3.654,2.188,0.899,86.3,6.09,92.9
2024-01-02 18:05:00+00:00,3.569,2.1630000000000003,0.9109999999999999,85.8,6.212999999999999,92.3
2024-01-02 18:10:00+00:00,3.888,2.542,0.905,85.9,5.2829999999999995,94.7
2024-01-02 18:15:00+00:00,3.8819999999999997,2.563,0.879,86.2,7.056,90.9
2024-01-02 18:20:00+00:00,3.6839999999999997,2.325,0.912,85.9,6.21,94.5
2024-01-02 18:25:00+00:00,3.8710000000000004,2.4530000000000003,0.893,86.3,6.011,95.3
2024-01-02 18:30:00+00:00,3.8569999999999998,2.4859999999999998,0.889,85.6,5.879,100.8
2024-01-02 18:35:00+00:00,3.364,2.1830000000000003,0.92,85.3,5.518,97.5
2024-01-02 18:40:00+00:00,3.937,2.679,0.905,85.7,6.499,97.6
2024-01-02 18:45:00+00:00,3.589,2.383,0.925,85.5,6.434,95.2
2024-01-02 18:50:00+00:00,3.8819999999999997,2.56,0.912,85.2,6.662999999999999,93.3
2024-01-02 18:55:00+00:00,3.8739999999999997,2.661,0.9079999999999999,85.9,5.275,92.4
2024-01-02 19:00:00+00:00,4.505,3.2,0.8290000000000001,86.5,6.61,93.7
2024-01-02 19:05:00+00:00,4.52,3.215,0.7659999999999999,86.8,7.146,91.6
2024-01-02 19:10:00+00:00,4.317,3.008,0.6940000000000001,87.4,6.739,95.5
2024-01-02 19:15:00+00:00,4.928,3.512,0.6409999999999999,87.7,6.005,90.5
2024-01-02 19:20:00+00:00,3.952,2.516,0.61,87.4,6.8839999999999995,87.8
2024-01-02 19:25:00+00:00,4.18,2.795,0.604,87.9,6.662000000000001,88.8
2024-01-02 19:30:00+00:00,3.616,2.242,0.5920000000000001,87.5,7.176,93.5
2024-01-02 19:35:00+00:00,3.627,2.464,0.608,87.4,6.318,90.6
2024-01-02 19:40:00+00:00,3.597,2.4330000000000003,0.586,87.5,5.591,91.0
2024-01-02 19:45:00+00:00,3.46,2.174,0.606,87.1,5.601,91.9
2024-01-02 19:50:00+00:00,4.023,2.645,0.59,87.3,7.606,92.0
2024-01-02 19:55:00+00:00,4.3839999999999995,2.9760000000000004,0.552,87.7,7.263999999999999,88.7
2024-01-02 20:00:00+00:00,4.236000000000001,2.801,0.516,87.7,6.459,92.0
2024-01-02 20:05:00+00:00,4.129,2.8760000000000003,0.534,87.4,7.099,89.6
2024-01-02 20:10:00+00:00,4.145,2.93,0.47600000000000003,88.0,6.7010000000000005,88.2
2024-01-02 20:15:00+00:00,3.9619999999999997,2.673,0.439,88.0,5.76,92.5
2024-01-02 20:20:00+00:00,3.891,2.639,0.413,88.1,7.184,91.5
2024-01-02 20:25:00+00:00,3.7710000000000004,2.485,0.382,88.1,6.099,92.1
2024-01-02 20:30:00+00:00,3.975,2.727,0.371,88.1,8.03,92.2
2024-01-02 20:35:00+00:00,3.7319999999999998,2.354,0.336,88.3,7.792999999999999,96.2
2024-01-02 20:40:00+00:00,3.6310000000000002,2.435,0.326,88.5,6.63,92.9
2024-01-02 20:45:00+00:00,3.943,2.592,0.302,88.6,7.289,88.0
2024-01-02 20:50:00+00:00,4.0680000000000005,2.733,0.245,89.2,6.909,99.9
2024-01-02 20:55:00+00:00,3.759,2.511,0.19,89.5,6.256,91.2
2024-01-02 21:00:00+00:00,3.735,2.4019999999999997,0.18,89.6,6.314,96.0
2024-01-02 21:05:00+00:00,3.781,2.414,0.134,90.1,6.4270000000000005,97.3
2024-01-02 21:10:00+00:00,3.971,2.915,0.107,90.4,6.483,92.3
2024-01-02 21:15:00+00:00,4.238,2.85,0.057999999999999996,90.6,5.778,88.7
2024-01-02 21:20:00+00:00,3.7239999999999998,2.525,0.048,90.6,6.166,90.9
2024-01-02 21:25:00+00:00,4.037,2.7939999999999996,0.005,90.9,5.624,89.7
2024-01-02 21:30:00+00:00,3.467,2.177,-0.012,91.1,5.934,89.4
2024-01-02 21:35:00+00:00,3.431,2.2,-0.052000000000000005,91.3,6.622000000000001,89.9
2024-01-02 21:40:00+00:00,4.063,2.875,-0.08,91.3,6.23,88.0
2024-01-02 21:45:00+00:00,4.373,2.9160000000000004,-0.111,91.6,7.482,86.2
2024-01-02 21:50:00+00:00,3.68,2.6,-0.139,91.7,6.894,89.7
2024-01-02 21:55:00+00:00,4.018,2.759,-0.124,91.6,5.885,89.6
2024-01-02 22:00:00+00:00,3.938,2.7539999999999996,-0.172,92.0,6.242999999999999,89.4
2024-01-02 22:05:00+00:00,4.127,2.989,-0.22899999999999998,92.1,7.2829999999999995,91.2
2024-01-02 22:10:00+00:00,4.247,2.753,-0.247,92.3,6.356,86.7
2024-01-02 22:15:00+00:00,3.91,2.573,-0.268,92.3,6.32,85.9
2024-01-02 22:20:00+00:00,3.9930000000000003,2.614,-0.307,92.5,5.643,87.9
2024-01-02 22:25:00+00:00,3.702,2.4290000000000003,-0.35,92.7,6.515,88.6
2024-01-02 22:30:00+00:00,3.8310000000000004,2.502,-0.39799999999999996,93.0,6.33,87.4
2024-01-02 22:35:00+00:00,4.006,2.852,-0.47,93.4,6.255,90.6
2024-01-02 22:40:00+00:00,3.963,2.864,-0.53,93.9,6.16,88.5
2024-01-02 22:45:00+00:00,4.018,2.719,-0.5710000000000001,94.1,6.66,86.1
2024-01-02 22:50:00+00:00,4.137,2.9939999999999998,-0.612,94.4,6.273,86.4
2024-01-02 22:55:00+00:00,4.33,3.0860000000000003,-0.633,94.4,6.627000000000001,86.1
2024-01-02 23:00:00+00:00,3.8680000000000003,2.698,-0.662,94.6,6.65,87.2
2024-01-02 23:05:00+00:00,3.864,2.45,-0.659,94.7,6.46,82.1
2024-01-02 23:10:00+00:00,3.83,2.432,-0.67,94.9,6.301,85.7
2024-01-02 23:15:00+00:00,3.853,2.572,-0.69,95.0,6.577000000000001,87.6
2024-01-02 23:20:00+00:00,3.47,2.1590000000000003,-0.708,95.1,6.629,87.2
2024-01-02 23:25:00+00:00,3.906,2.728,-0.723,95.3,6.034,83.7
2024-01-02 23:30:00+00:00,3.8489999999999998,2.544,-0.7290000000000001,95.4,7.226,87.1
2024-01-02 23:35:00+00:00,3.556,2.185,-0.7490000000000001,95.5,7.35,83.4
2024-01-02 23:40:00+00:00,3.912,2.531,-0.773,95.7,7.49,82.2
2024-01-02 23:45:00+00:00,4.011,2.844,-0.7859999999999999,95.8,7.242999999999999,78.09
2024-01-02 23:50:00+00:00,4.078,2.805,-0.799,95.9,7.391,81.6
2024-01-02 23:55:00+00:00,3.9610000000000003,2.68,-0.833,95.8,6.803,79.76
2024-01-03 00:00:00+00:00,4.173,2.7260000000000004,-0.857,95.8,6.975,81.5
2024-01-03 00:05:00+00:00,3.9019999999999997,2.517,-0.858,95.9,7.6770000000000005,77.42
2024-01-03 00:10:00+00:00,3.8930000000000002,2.461,-0.862,96.0,7.375,80.1
2024-01-03 00:15:00+00:00,3.826,2.522,-0.8759999999999999,96.0,7.404,77.83
2024-01-03 00:20:00+00:00,4.143,2.647,-0.903,96.1,6.975,79.06
2024-01-03 00:25:00+00:00,3.972,2.583,-0.9209999999999999,96.2,7.303999999999999,80.2
2024-01-03 00:30:00+00:00,3.6860000000000004,2.252,-0.93,96.3,7.119,80.4
2024-01-03 00:35:00+00:00,3.687,2.596,-0.927,96.2,6.523,81.4
2024-01-03 00:40:00+00:00,3.884,2.7569999999999997,-0.909,96.3,6.303999999999999,78.5
2024-01-03 00:45:00+00:00,3.761,2.356,-0.893,96.4,6.202999999999999,81.7
2024-01-03 00:50:00+00:00,3.806,2.4730000000000003,-0.9,96.5,6.961,80.1
2024-01-03 00:55:00+00:00,3.9010000000000002,2.5839999999999996,-0.892,96.5,7.392,80.1
2024-01-03 01:00:00+00:00,3.765,2.555,-0.9,96.6,7.5120000000000005,80.9
2024-01-03 01:05:00+00:00,4.064,2.79,-0.905,96.6,6.425,77.73
2024-01-03 01:10:00+00:00,4.289,2.944,-0.943,96.6,6.5089999999999995,76.0
2024-01-03 01:15:00+00:00,3.6639999999999997,2.215,-0.941,96.7,6.803,78.58
2024-01-03 01:20:00+00:00,3.1489999999999996,1.8730000000000002,-0.9129999999999999,96.7,6.872999999999999,78.32
2024-01-03 01:25:00+00:00,3.6889999999999996,2.5,-0.9229999999999999,96.6,6.695,78.14
2024-01-03 01:30:00+00:00,3.862,2.611,-0.922,96.7,7.59,76.29
2024-01-03 01:35:00+00:00,4.071000000000001,2.875,-0.92,96.8,6.667000000000001,78.54
2024-01-03 01:40:00+00:00,3.8280000000000003,2.484,-0.919,96.9,6.691,79.22
2024-01-03 01:45:00+00:00,3.435,1.965,-0.9179999999999999,96.9,5.928999999999999,78.8
2024-01-03 01:50:00+00:00,4.081,2.688,-0.9490000000000001,97.0,7.4270000000000005,80.4
2024-01-03 01:55:00+00:00,4.225,2.7569999999999997,-0.9420000000000001,97.2,8.09,79.16
2024-01-03 02:00:00+00:00,3.7110000000000003,2.27,-0.9420000000000001,97.2,8.16,76.19
2024-01-03 02:05:00+00:00,3.877,2.499,-0.9440000000000001,97.3,7.303999999999999,79.72
2024-01-03 02:10:00+00:00,3.64,2.3169999999999997,-0.9640000000000001,97.3,7.602,78.04
2024-01-03 02:15:00+00:00,4.128,2.804,-1.026,97.4,8.04,76.05
2024-01-03 02:20:00+00:00,4.072,2.571,-1.06,97.5,7.042999999999999,79.41
2024-01-03 02:25:00+00:00,4.093,2.55,-1.095,97.4,7.32,78.66
2024-01-03 02:30:00+00:00,3.967,2.6489999999999996,-1.1159999999999999,97.5,8.75,79.36
2024-01-03 02:35:00+00:00,3.957,2.62,-1.11,97.4,8.93,79.62
2024-01-03 02:40:00+00:00,4.03,2.795,-1.128,97.4,8.06,78.08
2024-01-03 02:45:00+00:00,4.102,2.889,-1.147,97.4,7.751,79.57
2024-01-03 02:50:00+00:00,3.827,2.835,-1.15,97.4,7.784,80.3
2024-01-03 02:55:00+00:00,4.372,2.841,-1.182,97.4,8.76,78.19
